faces	O	VBZ
summer	O	NN
trial	O	NN
in	O	IN
sex	O	NN
cases	O	NNS
:	O	:
The	O	DT
prominent	O	JJ
Georgia	B-LOC	NNP
pastor	O	NN
being	O	VBG
sued	O	VBN
for	O	IN
sexual	O	JJ
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Pat-down	O	JJ
backlash	O	NN
grows	O	VBZ
during	O	IN
holiday	O	NN
travel	O	NN
rush	O	NN
:	O	:
The	O	DT
backlash	O	NN
against	O	IN
passenger	O	NN
pat-down	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Peacekeepers	O	NNP
attacked	O	VBD
in	O	IN
Haiti	B-LOC	NNP
cholera	O	NNP
outbreak	O	NN
:	O	:
Violent	O	JJ
clashes	O	NNS
broke	O	VBD
out	O	RP
in	O	IN
two	O	CD
Haiti	O	NNP
cit	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Police	O	NN
:	O	:
Gun-toting	O	JJ
student	O	NN
holding	O	VBG
hostages	O	NNS
at	O	IN
school	O	NN
:	O	:
A	O	DT
handgun-toting	O	JJ
student	O	NN
is	O	VBZ
holding	O	VBG
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Police	O	NN
:	O	:
Priest	O	NN
wanted	O	VBD
boy	O	NN
accuser	O	NN
dead	O	JJ
:	O	:
A	O	DT
Catholic	O	JJ
priest	O	NN
,	O	,
facing	O	VBG
criminal	O	JJ
charges	O	NNS
and	O	CC
a	O	DT
la	O	NNP
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
prompting	O	VBG
an	O	DT
international	O	JJ
alarm	O	NN
?	O	0
And	O	CC
that's	O	NNS
somehow	O	RB
cool	O	JJ
to	O	TO
do	O	VB
?	O	0
Nice	O	JJ
job	O	NN
,	O	,
Washington	B-LOC	NNP
0	O	0
Now	O	RB
get	O	VB
your	O	PRP$
hands	O	NNS
off	O	IN
my	O	PRP$
junk	O	NN
LOL	O	UH
		
@FakeUsername	O	USR
Publicist	O	NN
shot	O	NN
dead	O	JJ
after	O	IN
film	O	NN
premiere	O	NN
:	O	:
Longtime	O	JJ
Hollywood	O	NNP
publicist	O	NN
Ronni	B-PER	NNP
Chasen	I-PER	NNP
died	O	VBD
whe	O	UH
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Qantas	B-ORG	NNP
flight	O	NN
makes	O	VBZ
emergency	O	NN
landing	O	NN
:	O	:
A	O	DT
Qantas	B-ORG	NNP
Airways	I-ORG	NNPS
flight	O	NN
carrying	O	VBG
199	O	CD
passengers	O	NNS
was	O	VBD
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Roof	O	NNP
collapses	O	VBZ
at	O	IN
Salvation	B-LOC	NNP
Army	I-LOC	NNP
facility	I-LOC	NN
:	O	:
A	O	DT
roof	O	NN
collapse	O	NN
was	O	VBD
reported	O	VBN
at	O	IN
a	O	DT
Salvation	B-ORG	NNP
Army	I-ORG	NNP
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Saudis	O	NNP
crack	O	NN
19	O	CD
active	O	JJ
terror	O	NN
cells	O	NNS
:	O	:
Security	O	NN
forces	O	NNS
in	O	IN
Saudi	B-LOC	NNP
Arabia	I-LOC	NNP
have	O	VBP
arrested	O	VBN
149	O	CD
peop	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Security	O	NN
protest	O	NN
could	O	MD
bring	O	VB
nationwide	O	JJ
delays	O	NNS
at	O	IN
airports	O	NNS
:	O	:
One	O	CD
of	O	IN
the	O	DT
busiest	O	JJS
air	O	NN
travel	O	NN
d	O	NN
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Self	O	NN
defense	O	NN
xpert	O	NN
Kym	B-PER	NNP
Rock	I-PER	NNP
wil	O	MD
do	O	VB
xhibition	O	NNP
kickbox	O	NNP
against	O	IN
author	O	NN
of	O	IN
Pedophile	O	NNP
guide	O	NN
need	O	VBP
a	O	DT
promoter	O	NN
?	O	0
raise	O	VB
money	O	NN
$	O	$
kids	O	NNS
Saftey	O	NNP
		
@FakeUsername	O	USR
Senators	O	NNP
at	O	IN
odds	O	NNS
on	O	IN
START	O	NNP
treaty	O	NN
:	O	:
The	O	DT
Republican	O	NNP
senator	O	NN
who	O	WP
opposes	O	VBZ
ratification	O	NN
this	O	DT
year	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Shooting	O	VBG
at	O	IN
Michigan	B-LOC	NNP
mall	I-LOC	NN
injures	O	VBZ
2	O	CD
:	O	:
A	O	DT
shooting	O	NN
at	O	IN
a	O	DT
Michigan	B-LOC	NNP
mall	I-LOC	NN
left	O	VBD
two	O	CD
people	O	NNS
injured	O	VBD
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Shopper	O	NN
accused	O	VBN
of	O	IN
gun	O	NN
threat	O	NN
:	O	:
A	O	DT
Wisconsin	B-LOC	NNP
woman	O	NN
who	O	WP
cut	O	VBD
in	O	IN
front	O	NN
of	O	IN
a	O	DT
long	O	JJ
line	O	NN
of	O	IN
''	O	''
``black	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
''	O	''
		
@FakeUsername	O	USR
So	O	RB
sad	O	JJ
to	O	TO
loose	O	VB
such	O	JJ
talent	O	NN
0	O	0
Leslie	B-PER	NNP
Neilsen	I-PER	NNP
was	O	VBD
one	O	CD
of	O	IN
the	O	DT
best	O	JJS
0	O	0
		
@FakeUsername	O	USR
Somali	O	JJ
pirates	O	NNS
free	O	JJ
British	O	JJ
couple	O	NN
:	O	:
A	O	DT
British	O	JJ
couple	O	NN
whose	O	WP$
yacht	O	NN
was	O	VBD
hijacked	O	VBN
by	O	IN
Somali	O	JJ
pir	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Students	O	NNS
march	O	VBP
to	O	TO
protest	O	VB
UK	B-LOC	NNP
tuition	O	NN
:	O	:
A	O	DT
growing	O	VBG
crowd	O	NN
of	O	IN
students	O	NNS
was	O	VBD
marching	O	VBG
through	O	IN
cent	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Suspect	O	NN
bags	O	NNS
at	O	IN
Boston	B-LOC	NNP
airport	I-LOC	NN
:	O	:
Authorities	O	NNP
evacuated	O	VBN
a	O	DT
cargo	O	NN
facility	O	NN
at	O	IN
the	O	DT
Boston	B-LOC	NNP
Logan	I-LOC	NNP
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Tanks	O	NNS
roll	O	VBP
into	O	IN
Rio	B-LOC	NNP
de	I-LOC	IN
Janeiro	I-LOC	NNP
slum	O	NN
:	O	:
Authorities	O	NNP
launched	O	VBD
a	O	DT
massive	O	JJ
sweep	O	NN
of	O	IN
the	O	DT
Alemao	B-PER	NNP
fav	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Teen	O	NNP
arrested	O	VBN
over	O	IN
Oregon	B-LOC	NNP
`bomb	O	NNP
plot	O	NN
'	O	''
:	O	:
A	O	DT
19-year-old	O	JJ
has	O	VBZ
been	O	VBN
arrested	O	VBN
in	O	IN
connection	O	NN
with	O	IN
a	O	DT
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Texas	B-LOC	NNP
firm	O	NN
recalls	O	VBZ
turkey	O	NN
breast	O	NN
items	O	NNS
:	O	:
A	O	DT
Texas	B-LOC	NNP
firm	O	NN
has	O	VBZ
recalled	O	VBN
about	O	IN
2600	O	CD
pounds	O	NNS
of	O	IN
ful	O	JJ
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
The	O	DT
bottom-line	O	NN
for	O	IN
dieters	O	NNS
:	O	:
Eat	O	VB
less	O	JJR
:	O	:
There	O	EX
were	O	VBD
no	O	DT
diet	O	NN
pills	O	NNS
,	O	,
shakes	O	NNS
or	O	CC
detoxes	O	NNS
0	O	0
And	O	CC
no	O	UH
,	O	,
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
The	O	DT
FBI	B-ORG	NNP
will	O	MD
always	O	RB
get	O	VB
ya	O	PRP$
0	O	0
It	O	PRP
may	O	MD
take	O	VB
time	O	NN
but	O	CC
they	O	PRP
never	O	RB
give	O	VB
up	O	RP
0	O	0
		
@FakeUsername	O	USR
The	O	DT
troubles	O	NNS
in	O	IN
Haiti	B-LOC	NNP
are	O	VBP
catastrophic	O	JJ
and	O	CC
the	O	DT
silence	O	NN
from	O	IN
Rene	B-PER	NNP
Preval	I-PER	NNP
is	O	VBZ
deafening	O	VBG
-	O	:
still	O	RB
		
@FakeUsername	O	USR
then	O	RB
u	O	PRP
r	O	VBP
dickheads	O	NNS
Arizona	B-LOC	NNP
0	O	0
Enjoy	O	VB
ur	O	PRP
mental	O	JJ
health	O	NN
rise	O	NN
and	O	CC
increased	O	JJ
crime	O	NN
rate	O	NN
0	O	0
		
@FakeUsername	O	USR
This	O	DT
Week	O	NN
on	O	IN
`The	O	NNP
Hal	O	NNP
Lindsey	O	NNP
Report	O	NNP
'	O	POS
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
...	O	:
		
@FakeUsername	O	USR
Tornado	O	NNP
,	O	,
severe	O	JJ
storms	O	NNS
hit	O	VBD
Mississippi	B-LOC	NNP
:	O	:
State	O	NN
authorities	O	NNS
dispatched	O	VBD
emergency	O	NN
crews	O	NNS
Tuesda	O	NNP
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Tornadoes	O	NNP
reported	O	VBD
in	O	IN
Wisconsin	B-LOC	NNP
:	O	:
At	O	IN
least	O	JJS
one	O	CD
tornado	O	NN
ripped	O	VBD
through	O	IN
Wisconsin	B-LOC	NNP
,	O	,
officials	O	NNS
s	O	VBP
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Tres	O	NNP
Hombres	O	NNP
CO2	O	NNP
zero	O	CD
sailing	O	NN
cargo	O	NN
vessel	O	NN
arriving	O	VBG
Aruba	B-LOC	NNP
http://FakeURL	O	URL
		
@FakeUsername	O	USR
TSA	B-ORG	NNP
chief	O	NN
to	O	TO
defend	O	VB
new	O	JJ
security	O	NN
measures	O	NNS
:	O	:
As	O	IN
anger	O	NN
over	O	IN
the	O	DT
Transportation	B-ORG	NNP
Security	I-ORG	NNP
Admini	I-ORG	NNP
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Two	O	CD
former	O	JJ
Madoff	B-PER	NNP
employees	O	NNS
arrested	O	VBN
:	O	:
Two	O	CD
former	O	JJ
employees	O	NNS
of	O	IN
disgraced	O	JJ
financier	O	NN
Bernard	B-PER	NNP
M	I-PER	NNP
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
U.S.	B-LOC	NNP
drills	O	VBZ
to	O	TO
follow	O	VB
N	B-MISC	NNP
0	I-MISC	0
Korean	I-MISC	NNP
shelling	O	VBG
:	O	:
The	O	DT
United	B-LOC	NNP
States	I-LOC	NNPS
said	O	VBD
Wednesday	O	NNP
that	O	IN
it	O	PRP
will	O	MD
dis	O	DT
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
U.S.	B-LOC	NNP
offers	O	VBZ
Israel	B-LOC	NNP
incentives	O	NNS
:	O	:
In	O	IN
a	O	DT
bid	O	NN
to	O	TO
jumpstart	O	VB
the	O	DT
stalled	O	JJ
Israeli-Palestinian	O	JJ
peace	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
UN	B-ORG	NNP
should	O	MD
awake	O	RB
0	O	0
		
@FakeUsername	O	USR
US	B-LOC	PRP
companies	O	NNS
report	O	VBP
record	O	NN
profit-America	O	NN
back	O	RB
on	O	IN
track	O	NN
http://FakeURL	O	URL
		
@FakeUsername	O	USR
was	O	VBD
#FakeHashtag	O	HT
Most	O	JJS
Recommended	O	VBN
Celebrity	O	NN
this	O	DT
week	O	NN
on	O	IN
Twitter	B-ORG	NNP
http://FakeURL	O	URL
		
@FakeUsername	O	USR
well	O	UH
sure	O	JJ
California	B-LOC	NNP
is	O	VBZ
broke	O	JJ
so	O	IN
the	O	DT
courts	O	NNS
opt	O	VB
2	O	TO
educate	O	VB
illegals	O	NNS
at	O	IN
citizens	O	NNS
expense	O	NN
0	O	0
&	O	CC
welfare	O	NN
2	O	CD
of	O	IN
course	O	NN
@FakeUsername	O	USR
		
@FakeUsername	O	USR
what	O	PRP
a	O	DT
lame	O	JJ
reply	O	NN
by	O	IN
South	B-LOC	NNP
Korea's	I-LOC	NNP
President	O	NNP
0	O	0
Take	O	VB
action	O	NN
when	O	WRB
it	O	PRP
happened	O	VBD
then	O	RB
yap	O	UH
afterwards	O	RB
0	O	0
What's	O	WP
the	O	DT
point	O	NN
now	O	RB
0	O	0
		
@FakeUsername	O	USR
When	O	WRB
Is	O	VBZ
S	B-LOC	NNP
0	I-LOC	0
Korea	I-LOC	NNP
Going	O	VBG
To	O	TO
Defend	O	VB
Itself	O	PRP
?	O	0
They	O	PRP
Use	O	VBP
Our	O	PRP$
Nation	O	NN
As	O	IN
Another	O	DT
Country	O	NN
Does	O	VBZ
0	O	0
They	O	PRP
Use	O	VBP
Our	O	PRP$
Muscle-Yet	O	NN
Give	O	VB
Us	O	PRP
No	O	DT
Concessions	O	NNS
		
@FakeUsername	O	USR
Why	O	WRB
there's	O	VBZ
gold	O	NN
fever	O	NN
:	O	:
There	O	EX
is	O	VBZ
at	O	IN
present	O	JJ
a	O	DT
profound	O	JJ
uncertainty	O	NN
about	O	IN
currencies	O	NNS
0	O	0
That	O	DT
i	O	PRP
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
WikiLeaks	B-ORG	NNP
`surprised	O	VBD
'	O	''
by	O	IN
scale	O	NN
of	O	IN
U.S.	B-LOC	NNP
espionage	O	NN
:	O	:
WikiLeaks	B-ORG	NNP
,	O	,
the	O	DT
website	O	NN
sitting	O	VBG
on	O	IN
a	O	DT
trove	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Will	O	MD
lame-duck	O	VB
Congress	B-ORG	NNP
settle	O	VB
differences	O	NNS
or	O	CC
scores	O	NNS
?	O	0
:	O	:
Lawmakers	O	NNS
return	O	VBP
today	O	NN
for	O	IN
a	O	DT
lame-du	O	NN
...	O	:
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
Wisconsin	B-LOC	NNP
hostages	O	NNS
free	O	JJ
after	O	IN
gunman	O	NN
shoots	O	VBZ
himself	O	PRP
:	O	:
A	O	DT
15-year-old	O	JJ
Wisconsin	B-LOC	NNP
high	O	JJ
school	O	NN
st.	O	NNP
0	O	0
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
your	O	PRP$
tweet	O	NN
''	O	''
``Child	O	NN
kicking	O	VBG
seat	O	NN
dislod	O	NN
...	O	:
''	O	0
''	O	''
is	O	VBZ
now	O	RB
featured	O	VBN
on	O	IN
Twitter's	B-ORG	NNP
Home	O	NNP
http://FakeURL	O	URL
''	O	''
		
@FakeUsername	O	USR
your	O	PRP$
tweet	O	NN
''	O	''
``Obama	O	NNP
gets	O	VBZ
12	O	CD
stitches	O	NNS
in	O	IN
...	O	:
''	O	0
''	O	''
is	O	VBZ
now	O	RB
featured	O	VBN
on	O	IN
Twitter's	B-ORG	NNP
Home	O	NNP
http://FakeURL	O	URL
''	O	''
		
@FakeUsername	O	USR
your	O	PRP$
tweet	O	NN
''	O	''
``One	O	NN
of	O	IN
first	O	JJ
#FakeHashtag	O	HT
compu	O	NN
...	O	:
''	O	0
''	O	''
is	O	VBZ
now	O	RB
featured	O	VBN
on	O	IN
Twitter's	B-ORG	NNP
Home	O	NNP
http://FakeURL	O	URL
''	O	''
		
@FakeUsername	O	USR
Zsa	B-PER	NNP
Zsa	I-PER	NNP
Gabor	I-PER	NNP
home	O	NN
from	O	IN
hospital	O	NN
:	O	:
Actress	O	NNP
Zsa	B-PER	NNP
Zsa	I-PER	NNP
Gabor	I-PER	NNP
returned	O	VBD
home	O	NN
Saturday	O	NNP
from	O	IN
a	O	DT
Los	B-LOC	NNP
A	I-LOC	NNP
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
@FakeUsername	O	USR
-	O	:
CIA	B-ORG	NNP
guided	O	VBN
governance	O	NN
is	O	VBZ
surviving	O	VBG
because	O	IN
it	O	PRP
has	O	VBZ
a	O	DT
power	O	NN
center	O	NN
like	O	IN
Sonia	B-PER	NNP
who	O	WP
has	O	VBZ
no	O	DT
comprehension	O	NN
of	O	IN
Indian	O	JJ
values	O	NNS
&	O	CC
ethics	O	NNS
0	O	0
		
@FakeUsername	O	USR
-	O	:
If	O	IN
a	O	DT
donkey	O	NN
(	O	(
Sachchar	O	NNP
)	O	)
is	O	VBZ
nominated	O	VBN
in	O	IN
PMO	O	NNP
he	O	PRP
can	O	MD
govern	O	VB
the	O	DT
nation	O	NN
better	O	RBR
than	O	IN
Congress	B-ORG	NNP
nominated	O	VBD
PM	O	VB
in	O	IN
our	O	PRP$
polity	O	NN
0	O	0
		
@FakeUsername	O	USR
-	O	:
In	O	IN
my	O	PRP$
sensual	O	JJ
eye	O	NN
,	O	,
Mahavir	B-PER	NNP
Prasad	I-PER	NNP
Verma	I-PER	NNP
,	O	,
Ex-Minister	O	NNP
is	O	VBZ
Jupiter	O	NNP
in	O	IN
UP	O	RP
congress	O	NN
circle	O	NN
0	O	0
I	O	PRP
pay	O	VBP
my	O	PRP$
homage	O	NN
for	O	IN
his	O	PRP$
depart	O	VBP
0	O	0
I	O	PRP
knew	O	VBD
him	O	PRP
0	O	0
		
@FakeUsername	O	USR
-	O	:
No	O	DT
one	O	NN
can	O	MD
say	O	VB
that	O	IN
he	O	PRP
does	O	VBZ
not	O	RB
like	O	IN
to	O	TO
attach	O	VB
with	O	IN
CIA	B-ORG	NNP
link	O	NN
0	O	0
LordRama	O	NNP
has	O	VBZ
also	O	RB
a	O	DT
desire	O	NN
to	O	TO
get	O	VB
in	O	IN
his	O	PRP$
lap	O	NN
to	O	TO
notified	O	VBN
CIA	B-ORG	NNP
(	O	(
AM	O	NNP
\*	O	SYM
Rita	O	NNP
)	O	)
0	O	0
		
@FakeUsername	O	USR
-	O	:
In	O	IN
my	O	PRP$
view	O	NN
,	O	,
CIA	B-ORG	NNP
governance	O	NN
is	O	VBZ
the	O	DT
main	O	JJ
accused	O	VBN
of	O	IN
Lalita	B-LOC	NNP
Park	I-LOC	NNP
colapse	O	NN
of	O	IN
building	O	NN
0	O	0
If	O	IN
CIA	B-ORG	NNP
in	O	IN
face	O	NN
of	O	IN
Am	O	NNP
\*	O	SYM
Rita	O	NNP
is	O	VBZ
surrended	O	VBN
,	O	,
it	O	PRP
couldnot	O	VBZ
0	O	0
		
@FakeUsername	O	USR
-	O	:
Is	O	VBZ
it	O	PRP
not	O	RB
a	O	DT
forced	O	JJ
salvation	O	NN
of	O	IN
west	O	JJ
to	O	TO
set	O	VB
apart	O	RB
to	O	TO
Lord	O	NNP
Rama	B-PER	NNP
once	O	RB
again	O	RB
from	O	IN
his	O	PRP$
family	O	NN
life	O	NN
?	O	0
		
@FakeUsername	O	USR
-	O	:
Lord	O	NNP
Rama	B-PER	NNP
has	O	VBZ
expressed	O	VBN
joyous	O	NNP
greet	O	VB
to	O	TO
the	O	DT
people	O	NNS
of	O	IN
his	O	PRP$
belt	O	NN
Bihar	B-LOC	NNP
who	O	WP
have	O	VBP
honored	O	VBN
his	O	PRP$
horse	O	NN
RAHUL	O	NNP
&	O	CC
given	O	VBN
victory	O	NN
to	O	TO
his	O	PRP$
polity	O	NN
0	O	0
		
@FakeUsername	O	USR
-	O	:
May	O	NNP
CIA	B-ORG	NNP
governance	O	NN
speak	O	VBP
how	O	WRB
many	O	JJ
Amritpal	O	NNP
are	O	VBP
needed	O	VBN
to	O	TO
put	O	VB
behind	O	IN
bar	O	NN
so	O	RB
as	O	IN
to	O	TO
convince	O	VB
that	O	DT
Lord	B-PER	NNP
Rama	I-PER	NNP
is	O	VBZ
real	O	JJ
contender	O	NN
of	O	IN
CIA	B-ORG	NNP
0	O	0
		
@FakeUsername	O	USR
-	O	:
People	O	NNS
of	O	IN
sovereign	O	JJ
nation	O	NN
of	O	IN
India	B-LOC	NNP
may	O	MD
consider	O	VB
whether	O	IN
we	O	PRP
shall	O	MD
govern	O	VB
by	O	IN
dummy	O	NN
players	O	NNS
who	O	WP
relies	O	VBZ
upon	O	IN
har	O	NN
~	O	:
lo	O	UH
~	O	:
try	O	VB
or	O	CC
we	O	PRP
check	O	VBP
it	O	PRP
?	O	0
		
@FakeUsername	O	USR
-	O	:
Why	O	WRB
is	O	VBZ
UNSC	B-ORG	NNP
mum	O	NN
in	O	IN
the	O	DT
issue	O	NN
of	O	IN
handing	O	VBG
over	O	IN
CIA	B-ORG	NNP
identified	O	VBD
as	O	IN
Am	O	NNP
\*	O	SYM
Rita	O	NNP
for	O	IN
scientific	O	JJ
venture	O	NN
of	O	IN
Indian	O	JJ
Polity	O	NN
?	O	0
		
@FakeUsername	O	USR
:	O	:
149	O	CD
alleged	O	JJ
al	B-ORG	NNP
Qaeda	I-ORG	NNP
members	O	NNS
arrested	O	VBN
in	O	IN
#FakeHashtag	O	HT
0	O	0
http://FakeURL	O	URL
		
@FakeUsername	O	USR
:	O	:
Magnitude	O	NN
7.4	O	CD
#FakeHashtag	O	HT
hits	O	NNS
off	O	IN
#FakeHashtag	O	HT
,	O	,
U.S.	B-MISC	NNP
Geological	I-MISC	NNP
Survey	I-MISC	NNP
reports	I-MISC	NNS
0	O	0
http://FakeURL	O	URL
@FakeUsername	O	USR
		
@FakeUsername	O	USR
:	O	:
South	O	JJ
Korean	O	JJ
president	O	NN
:	O	:
#FakeHashtag	O	HT
will	O	MD
respond	O	VB
to	O	TO
future	O	JJ
provocations	O	NNS
from	O	IN
#FakeHashtag	O	HT
''	O	''
``firmly	O	RB
''	O	0
''	O	''
http://FakeURL	O	URL
@FakeUsername	O	USR
''	O	''
		
@FakeUsername	O	USR
:	O	:
State	O	NN
of	O	IN
emergency	O	NN
declared	O	VBD
in	O	IN
#FakeHashtag	O	HT
as	O	IN
storms	O	NNS
batter	O	NN
state	O	NN
http://FakeURL	O	URL
Hang	O	VB
in	O	IN
there	O	RB
@FakeUsername	O	USR
&	O	CC
#FakeHashtag	O	HT
,	O	,
Missouri	B-LOC	NNP
		
@FakeUsername	O	USR
Afternoon	O	NN
from	O	IN
New	B-LOC	NNP
zealand	I-LOC	NNP
0	O	0
lovely	O	JJ
and	O	CC
sunny	O	JJ
day	O	NN
here	O	RB
in	O	IN
Auckland	B-LOC	NNP
,	O	,
16	O	CD
Tuesday	O	NNP
0	O	0
jakson	B-PER	NNP
		
@FakeUsername	O	USR
@FakeUsername	O	USR
Dag	O	NNP
mann	O	NN
,	O	,
CNN	B-ORG	NNP
reporting	O	VBG
the	O	DT
airport	O	NN
debachle	O	NN
is	O	VBZ
ENUFF	O	NNP
Already	O	RB
!!	O	0
So	O	RB
much	O	RB
more	O	RBR
2	O	CD
cover	O	NN
that's	O	NNS
NCouraging	O	VBG
2	O	CD
All	O	DT
of	O	IN
Us	O	PRP
		
@FakeUsername	O	USR
@FakeUsername	O	USR
@FakeUsername	O	USR
@FakeUsername	O	USR
Sarah	B-PER	NNP
,	O	,
shhh	O	UH
0	O	0
1	O	CD
of	O	IN
th	O	DT
things	O	NNS
God	B-PER	NNP
hates	O	VBZ
is	O	VBZ
Sowing	O	VBG
Discord	O	NN
among	O	IN
th	O	DT
brethren	O	NNS
0	O	0
It's	O	PRP
all	O	DT
N	O	NNP
Love	O	NN
		
@FakeUsername	O	USR
@FakeUsername	O	USR
@FakeUsername	O	USR
Do	O	VBP
GOP	B-ORG	NNP
WANT2extend	O	NNP
UnemBenefits	O	NNP
?	O	0
YESorNO	O	UH
0	O	0
0	O	0
Do	O	VB
theyWANT	O	DT
taxBrks	O	NNS
4ppl	O	VBP
MAKING	O	VBG
Over	O	IN
$	O	$
1Million	O	CD
?	O	0
YESorNO	O	NNP
&	O	CC
WHY	O	WRB
		
@FakeUsername	O	USR
@FakeUsername	O	USR
Sites	O	NNS
canBtemptin	O	VBG
0	O	0
ItsNOT	O	NNP
aJOKE	O	NNP
0	O	0
0	O	0
Need	O	VBP
SELF-Ctrl	O	NN
,	O	,
Respect	O	NN
,	O	,
Communication	O	NNP
&	O	CC
Trust	O	NNP
0	O	0
Obv	O	RB
there's	O	VBZ
an	O	DT
ISSUEat	O	NNP
this	O	DT
church	O	NN
0	O	0
0	O	0
		
@FakeUsername	O	USR
&	O	CC
the	O	DT
news	O	NN
channels	O	NNS
r	O	VBP
reporting	O	VBG
intended	O	JJ
stalling	O	VBG
until	O	IN
new	O	JJ
election	O	NN
in	O	IN
2012	O	CD
when	O	WRB
they	O	PRP
can	O	MD
get	O	VB
more	O	JJR
GOP's	B-ORG	NNS
elected	O	VBN
,	O	,
shocked	O	VBD
i	O	PRP
am	O	VBP
		
@FakeUsername	O	USR
http://FakeURL	O	URL
		
@FakeUsername	O	USR
no	O	DT
audio	O	NN
on	O	IN
Afghanistan	B-LOC	NNP
briefing	O	NN
		
@FakeUsername	O	USR
@FakeUsername	O	USR
Sarah	B-PER	NNP
Palin	I-PER	NNP
is	O	VBZ
to	O	TO
Ronald	B-PER	NNP
Reagan	I-PER	NNP
what	O	WP
John	B-PER	NNP
McCain	I-PER	NNP
is	O	VBZ
to	O	TO
the	O	DT
2000	O	CD
John	B-PER	NNP
McCain	I-PER	NNP
0	O	0
		
@FakeUsername	O	USR
Ask	O	VB
Bush	B-PER	NNP
what	O	WP
happened	O	VBD
in	O	IN
economics	O	NNS
at	O	IN
Harvard	B-ORG	NNP
lol	O	UH
