
``Authorities	O
probe	O
mysterious	O
explosion	O
in	O
Scottish	LOCATION
forest	LOCATION
''	O
''	O
it	O
was	O
a	O
VERY	O
aged	O
barrel	O
of	O
Glenfiddich	O
Scotch	O
i'm	O
thinking	O
;	O
-)	O
''	O


@FakeUsername	O
@FakeUsername	O
@FakeUsername	O
N	LOCATION
.	LOCATION
Korea	LOCATION
Attacked	O
An	O
Island-Pyong-Yang	O
is	O
Closer	O
to	O
(	O
Seoul	LOCATION
)	O
Why	O
Did	O
n't	O
They	O
Attack	O
Seoul	LOCATION
Korea	LOCATION
Instead	O
?	O


@FakeUsername	O
@FakeUsername	O
The	O
Media	O
is	O
NCiting	O
a	O
Fight	O
Btw	O
Pres	O
&	O
Congress	ORGANIZATION
.	O
.	O
Would	O
B	O
Nice	O
If	O
they	O
would	O
Ncite	O
Reconciliation	O
.	O
.	O
WE	O
Need	O
it	O


@FakeUsername	O
@FakeUsername	O
Agenda	O
:	O
Tax	O
Cuts	O
ONLY	O
4	O
Mid	O
Class	O
/	O
/	O
Petagon	ORGANIZATION
WILL	O
MAKE	O
Decision	O
on	O
DADT	O
/	O
/	O
NO	O
PAY	O
RAISES	O
4	O
Congress	ORGANIZATION
.	O
.	O
Say	O
it	O
out	O
loud	O


@FakeUsername	O
#FakeHashtag	O
#FakeHashtag	O
#FakeHashtag	O
Clegg	O
#FakeHashtag	O
using	O
influnc	O
in	O
US	LOCATION
Gov2	O
protect	O
criminal	O
UK	LOCATION
bribed	O
Khares	O
http://FakeURL	O


@FakeUsername	O
#FakeHashtag	O
#FakeHashtag	O
GoI	O
not	O
taken	O
`action	O
agsnt	O
Pop	O
killrs	O
Mins/MP	O
Kamal	PERSON
`Nath	PERSON
,	O
Bhuria	O
,	O
Mutemwar	O
,	O
SSPalaniikam	O
.	O
1	O
yr	O
,	O
100	O
s	O
of	O
faxes	O
gone	O


@FakeUsername	O
Maybe	O
the	O
GOP	ORGANIZATION
should	O
'	O
ve	O
ended	O
earmarks	O
b4	O
ALL	O
USA's	LOCATION
money	O
was	O
spent	O
!	O
What	O
a	O
joke	O
!	O
@FakeUsername	O
@FakeUsername	O
@FakeUsername	O
@FakeUsername	O
@FakeUsername	O


@FakeUsername	O
Military's	ORGANIZATION
not	O
permitted	O
to	O
have	O
sex	O
regardless	O
of	O
gender	O
.	O
Keep	O
ur	O
homophobic	O
views	O
to	O
yourself	O
McCain	PERSON
!	O
@FakeUsername	O
@FakeUsername	O
@FakeUsername	O


@FakeUsername	O
Oh	O
great	O
,	O
Jeb	O
&	O
GW	PERSON
Bush	PERSON
...	O
CLICK	O
!	O


@FakeUsername	O
$	O
129M	O
lottery	O
ticket	O
bought	O
at	O
porn	O
shop	O
:	O
A	O
group	O
of	O
friends	O
got	O
lucky	O
when	O
they	O
bought	O
a	O
w	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
27	O
missing	O
after	O
New	LOCATION
Zealand	LOCATION
mine	O
explosion	O
:	O
Twenty-seven	O
miners	O
were	O
missing	O
hours	O
after	O
a	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
270	O
previously	O
unknown	O
Picassos	O
found	O
:	O
More	O
than	O
270	O
previously	O
unknown	O
works	O
by	O
Pablo	PERSON
Pica	PERSON
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
29	O
trapped	O
miners	O
confirmed	O
dead	O
in	O
New	LOCATION
Zealand	LOCATION
:	O
All	O
29	O
miners	O
trapped	O
underground	O
in	O
a	O
New	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
3	O
still	O
sought	O
after	O
Ohio	LOCATION
teen	O
found	O
:	O
The	O
search	O
for	O
3	O
missing	O
people	O
,	O
including	O
a	O
woman	O
wh	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
345	O
die	O
in	O
Cambodia	B-MISC
festival	I-MISC
stampede	O
:	O
The	O
death	O
toll	O
from	O
a	O
stampede	O
at	O
a	O
Cambodian	O
festiv	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
400	O
wrecks	O
in	O
snow	O
in	O
Minnesota	LOCATION
:	O
While	O
winter's	O
start	O
remains	O
more	O
than	O
a	O
month	O
away	O
,	O
mu	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
5-story	O
building	O
falls	O
in	O
India	LOCATION
;	O
55	O
die	O
:	O
At	O
least	O
23	O
people	O
were	O
killed	O
when	O
a	O
residential	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
65	O
dead	O
after	O
building	O
collapse	O
in	O
India	LOCATION
:	O
The	O
toll	O
in	O
the	O
collapse	O
of	O
a	O
five-story	O
resident	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
7	O
dead	O
in	O
Mexico	LOCATION
resort	O
explosion	O
:	O
Seven	O
people	O
,	O
including	O
at	O
least	O
one	O
minor	O
,	O
were	O
killed	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Abuse	O
alleged	O
at	O
egg	O
producer	O
:	O
A	O
group	O
that	O
protects	O
the	O
welfare	O
of	O
animals	O
has	O
released	O
an	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Al	ORGANIZATION
Qaeda	ORGANIZATION
article	O
raises	O
travel	O
concerns	O
:	O
As	O
millions	O
of	O
Americans	B-MISC
prepare	O
to	O
hit	O
the	O
roads	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Alleged	O
`barefoot	O
bandit	O
'	O
enters	O
plea	O
:	O
Accused	O
''	O
``barefoot	O
bandit	O
''	O
''	O
Colton	PERSON
Harris-Moore	PERSON
is	O
exp	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O
''	O


@FakeUsername	O
Amanda	PERSON
Knox	PERSON
fights	O
murder	O
conviction	O
:	O
Former	O
American	O
student	O
Amanda	PERSON
Knox	PERSON
went	O
back	O
to	O
cour	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
And	O
FBI	ORGANIZATION
agents	O
producing	O
these	O
sham	O
''	O
``bombings	O
''	O
''	O
are	O
free	O
to	O
set	O
up	O
more	O
kids	O
''	O
,	O
and	O
to	O
spread	O
more	O
racism	O
&	O
terrorism	O
against	O
Muslims	O
.	O


@FakeUsername	O
APEC	ORGANIZATION
leaders	O
work	O
toward	O
free	O
trade	O
:	O
World	O
leaders	O
at	O
the	O
Asia-Pacific	ORGANIZATION
Economic	ORGANIZATION
Cooperation	ORGANIZATION
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Arizona	LOCATION
voters	O
OK	O
medical	O
marijuana	O
:	O
By	O
a	O
narrow	O
margin	O
of	O
about	O
4,300	O
votes	O
,	O
Arizona	LOCATION
voter	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
At	O
Least	O
12	O
Killed	O
in	O
Pakistan	LOCATION
Plane	O
Crash	O
,	O
3rd	O
plane	O
accident	O
in	O
Pakistan	LOCATION
in	O
4	O
months	O
,	O
http://FakeURL	O


@FakeUsername	O
Bieber	O
fever	O
heats	O
up	O
AMAs	O
:	O
Teen	O
pop	O
sensation	O
Justin	PERSON
Bieber	PERSON
dominated	O
the	O
2010	B-MISC
American	I-MISC
Mu	I-MISC
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
BIRTHERS/CONGRESS	O
DECREE	O
ONLY	O
NATIVE	O
AMERICAN	O
INDIANS	O
RIGHTFUL	O
US	LOCATION
CITIZENS-GOLD	O
PRICE	O
SINK	O
SEA	O
SHELLS	O
SOAR	O
#FakeHashtag	O


@FakeUsername	O
Bone	O
tested	O
to	O
see	O
if	O
it's	O
Holloway's	PERSON
:	O
A	O
jawbone	O
reportedly	O
found	O
on	O
an	O
Aruban	LOCATION
beach	LOCATION
will	O
u	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Boxee	O
Box	O
now	O
shipping	O
:	O
Boxee	O
has	O
announced	O
that	O
its	O
Boxee	O
Box	O
a	O
se	O
t-t	O
op	O
box	O
for	O
streami	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
British	O
couple	O
freed	O
after	O
year	O
of	O
captivity	O
:	O
A	O
British	O
couple	O
kidnapped	O
by	O
pirates	O
has	O
bee	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Bush	PERSON
is	O
as	O
much	O
an	O
inspiration	O
for	O
the	O
Tea	ORGANIZATION
Party	ORGANIZATION
movement	O
as	O
Obama	PERSON
has	O
been	O
.	O


@FakeUsername	O
But	O
why	O
the	O
son	O
of	O
Kim	PERSON
Jung	PERSON
Il	PERSON
is	O
he	O
so	O
fat	O
?	O


@FakeUsername	O
by	O
what	O
?	O
Facebook	ORGANIZATION
/	O
Myspace	ORGANIZATION
spam	O
?	O
-LCB-	O
#FakeHashtag	O
under	O
cyber	O
attack	O
.	O
-RCB-	O


@FakeUsername	O
Cable	O
tells	O
of	O
American's	O
horseback	O
escape	O
from	O
Iran	LOCATION
:	O
The	O
tens	O
of	O
thousands	O
of	O
diplomatic	O
c	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
can	O
someone	O
please	O
explain	O
how	O
a	O
judge	O
can	O
do	O
this	O
when	O
the	O
people	O
voted	O
to	O
pass	O
this	O
?	O
#FakeHashtag	O


@FakeUsername	O
cant	O
believe	O
disrespect	O
for	O
President	O
Obama	PERSON
from	O
rightwing	O
when	O
during	O
bush	PERSON
years	O
any	O
bad	O
word	O
about	O
president	O
was	O
antiAmerican	O


@FakeUsername	O
Chandra	PERSON
Levy	PERSON
case	O
in	O
jury's	O
hands	O
:	O
The	O
jury	O
is	O
expected	O
to	O
begin	O
deliberations	O
Wednesday	O
in	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Charles	PERSON
Rangel	PERSON
:	O
Decorated	O
Veteran-Awarded-Bronze	O
Star	O
&	O
Purple	O
Heart-For	O
His	O
Service	O
in	O
the	O
Korean	B-MISC
War	O
CNN	ORGANIZATION
Grow-A	O
Damn	O
Heart-Will	O
Ya	O


@FakeUsername	O
Chile	LOCATION
miners	O
to	O
be	O
at	O
CNN	LOCATION
Heroes	LOCATION
tribute	LOCATION
:	O
The	O
33	O
miners	O
who	O
survived	O
69	O
days	O
in	O
a	O
Chilean	B-MISC
m	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
China	LOCATION
proposes	O
emergency	O
talks	O
:	O
As	O
both	O
North	LOCATION
Korea's	LOCATION
largest	O
trading	O
partner	O
and	O
a	O
country	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Cholera	O
outbreak	O
`extremely	O
alarming	O
'	O
:	O
Doctors	O
in	O
Haiti	LOCATION
say	O
they	O
are	O
alarmed	O
by	O
the	O
increas	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Cholera	O
spreads	O
to	O
Haiti's	LOCATION
largest	O
prison	O
:	O
The	O
deadly	O
cholera	O
epidemic	O
that	O
has	O
claimed	O
mo	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Clinton	PERSON
:	O
We	O
ca	O
n't	O
afford	O
to	O
wait	O
on	O
arms	O
control	O
:	O
Secretary	O
of	O
State	O
Hillary	PERSON
Clinton	PERSON
is	O
urg	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Coke	ORGANIZATION
vs	O
.	O
Pepsi	ORGANIZATION
in	O
emerging	O
markets	O
-	O
BRICA	ORGANIZATION
Group	ORGANIZATION
Weekly	O
Episode	O
1	O
http://FakeURL	O
via	O
@FakeUsername	O


@FakeUsername	O
cool	O
so	O
everyone	O
he	O
ripped	O
off	O
will	O
get	O
35	O
cents	O


@FakeUsername	O
cyber	O
attack	O
on	O
America	LOCATION
!	O


@FakeUsername	O
cyber	O
attack	O
on	O
America	LOCATION
...	O


@FakeUsername	O
Diabetes	O
drug	O
linked	O
to	O
500	O
deaths	O
:	O
A	O
French	O
health	O
agency	O
is	O
recommending	O
patients	O
who	O
too	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Does	O
your	O
airport	O
have	O
body-scanners	O
?	O
:	O
Many	O
Americans	O
planning	O
holiday	O
travel	O
have	O
expresse	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Earmarks	O
get	O
ax	O
from	O
GOP	ORGANIZATION
senators	O
:	O
GOP	ORGANIZATION
senators	O
face	O
a	O
tough	O
vote	O
Tuesday	O
on	O
whether	O
to	O
ban	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
English	O
family	O
law	O
holocaust	O
sees	O
millions	O
of	O
UK	LOCATION
kids	O
snatched	O
from	O
separated	O
fathers	O
.	O
Children	O
suffering	O
mental	O
torture	O
.	O


@FakeUsername	O
Envoys	O
:	O
North	LOCATION
Korean	LOCATION
nuclear	O
revelations	O
confirm	O
deceit	O
:	O
North	O
Korea's	O
latest	O
revelations	O
a	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Facebook	ORGANIZATION
overhauls	O
messaging	O
system	O
:	O
Would	O
you	O
like	O
an	O
e-mail	O
address	O
ending	O
in	O
''	O
@FakeUsername	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O
''	O


@FakeUsername	O
Few	O
clues	O
in	O
Hollywood	LOCATION
publicist's	O
death	O
:	O
Beverly	LOCATION
Hills	LOCATION
detectives	O
are	O
scanning	O
Ronni	PERSON
Chase	PERSON
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Fight	O
like	O
a	O
Girl	O
challenges	O
Pedophile	O
Peddler	O
Author	O
to	O
Match	O
Fighting	O
4	O
every	O
victim	O
of	O
child	O
molestation	O
http://FakeURL	O


@FakeUsername	O
Five	O
killed	O
in	O
California	LOCATION
crash	O
:	O
Five	O
people	O
were	O
killed	O
and	O
six	O
others	O
seriously	O
injured	O
w	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
French	O
prime	O
minister	O
resigns	O
:	O
French	O
Prime	O
Minister	O
Francois	PERSON
Fillon	PERSON
resigned	O
Saturday	O
,	O
set	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Gaza-bound	LOCATION
ship	O
in	O
limbo	O
in	O
Greece	LOCATION
:	O
A	O
Gaza-bound	LOCATION
aid	O
ship	O
was	O
in	O
limbo	O
Saturday	O
after	O
docki	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
GOP	ORGANIZATION
to	O
unemployed-too	O
bad	O
http://FakeURL	O


@FakeUsername	O
Greek	O
commandos	O
board	O
Gaza	LOCATION
aid	O
ship	O
:	O
Greek	O
commandos	O
boarded	O
a	O
Gaza-bound	LOCATION
aid	O
ship	O
whose	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Haiti	LOCATION
candidate's	O
convoy	O
attacked	O
:	O
The	O
convoy	O
of	O
a	O
leading	O
Haitian	O
presidential	O
candidate	O
c	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Haiti	LOCATION
cholera	O
death	O
toll	O
passes	O
900	O
:	O
The	O
death	O
toll	O
from	O
Haiti's	LOCATION
month-old	O
cholera	O
outbreak	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Haiti	LOCATION
holds	O
1st	O
election	O
since	O
quake	O
:	O
Polls	O
opened	O
early	O
Sunday	O
in	O
Haiti	LOCATION
as	O
voters	O
struggli	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Haitians	O
blame	O
epidemic	O
on	O
U.N.	ORGANIZATION
:	O
Aid	O
agencies	O
are	O
calling	O
for	O
an	O
end	O
to	O
violence	O
in	O
norther	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
House	ORGANIZATION
Dems	ORGANIZATION
,	O
GOP	ORGANIZATION
to	O
choose	O
leadership	O
:	O
Leadership	O
elections	O
for	O
the	O
Democratic	O
and	O
Republica	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
How	O
many	O
soldiers	O
could	O
you	O
get	O
this	O
to	O
?	O
http://FakeURL	O
Billy	PERSON
James	PERSON
Show	O


@FakeUsername	O
http://FakeURL	O


@FakeUsername	O
i	O
HOPE	O
SO	O


@FakeUsername	O
I	O
like	O
him	O
he	O
is	O
one	O
of	O
the	O
best	O
president	O
in	O
this	O
world	O


@FakeUsername	O
In	O
Haiti	LOCATION
,	O
too	O
many	O
cholera	O
patients	O
,	O
not	O
enough	O
space	O
:	O
The	O
capital	O
of	O
Haiti	LOCATION
has	O
seen	O
a	O
seve	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Iraq	LOCATION
parties	O
agree	O
to	O
work	O
out	O
issues	O
:	O
Two	O
days	O
after	O
Sunni-backed	O
politicians	O
walked	O
out	O
o	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Ireland	LOCATION
bailout	O
to	O
be	O
nailed	O
down	O
:	O
Ireland	LOCATION
is	O
due	O
Sunday	O
to	O
get	O
the	O
details	O
of	O
a	O
bailout	O
ex	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Jury	O
weighs	O
Gitmo	O
detainee's	O
fate	O
:	O
The	O
jury	O
is	O
expected	O
to	O
resume	O
deliberations	O
Monday	O
in	O
t	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Leaked	O
documents	O
lift	O
curtain	O
on	O
U.S.	LOCATION
foreign	O
policy	O
:	O
Tens	O
of	O
thousands	O
of	O
confidential	O
U.S.	LOCATION
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Leslie	PERSON
Nielsen	PERSON
of	O
`Naked	O
Gun	I-MISC
,	O
`Airplane!'	O
fame	O
dies	O
:	O
Leslie	PERSON
Nielsen	PERSON
,	O
whose	O
career	O
as	O
a	O
dra	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
let's	O
all	O
be	O
friends	O
:)	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
let's	O
see	O
if	O
GOP	ORGANIZATION
will	O
ask	O
for	O
a	O
pay	O
freeze	O
in	O
Congress	ORGANIZATION
if	O
they	O
are	O
supporting	O
a	O
pay	O
freeze	O
for	O
other	O
federal	O
employees	O


@FakeUsername	O
Major	O
reinstated	O
after	O
`do	O
n't	O
ask	O
'	O
ouster	O
:	O
A	O
decorated	O
flight	O
nurse	O
who	O
had	O
been	O
dismissed	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Marine	ORGANIZATION
stabbed	O
at	O
`Toys	O
for	I-MISC
Tots	I-MISC
'	O
drive	O
:	O
A	O
Marine	ORGANIZATION
Corps	ORGANIZATION
reservist	O
helping	O
in	O
a	O
''	O
``Toys	O
for	I-MISC
To	I-MISC
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O
''	O


@FakeUsername	O
May	O
CIA	ORGANIZATION
governane	O
speak	O
how	O
many	O
Amritpal	O
is	O
needed	O
to	O
put	O
behind	O
the	O
bar	O
so	O
as	O
to	O
convince	O
that	O
LordRama	O
is	O
real	O
contender	O
of	O
CIA	ORGANIZATION
.	O


@FakeUsername	O
Mexico	LOCATION
teachers	O
threatened	O
:	O
A	O
series	O
of	O
recent	O
graffiti	O
messages	O
on	O
school	O
walls	O
in	O
Mexico	LOCATION
'	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Military	ORGANIZATION
sent	O
to	O
violence-plagued	O
Rio	LOCATION
:	O
Authorities	O
sent	O
in	O
the	O
military	O
to	O
help	O
quell	O
viole	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Missionaries	O
attacked	O
in	O
Haiti	LOCATION
:	O
The	O
Christian	ORGANIZATION
Motorcyclists	ORGANIZATION
Association	ORGANIZATION
came	O
to	O
Haiti	LOCATION
to	O
di	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Mitchell	O
:	O
God	O
`delivered	O
'	O
Smart	O
to	O
me	O
:	O
Brian	PERSON
David	PERSON
Mitchell	PERSON
told	O
police	O
Elizabeth	PERSON
Smart	PERSON
was	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Mom	O
,	O
kids	O
,	O
family	O
friend	O
vanish	O
:	O
Authorities	O
and	O
residents	O
in	O
rural	O
Ohio	LOCATION
searched	O
Saturday	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Murkowski	PERSON
to	O
declare	O
victory	O
in	O
Alaska	LOCATION
:	O
Republican	O
Sen.	O
Lisa	PERSON
Murkowski	PERSON
of	O
Alaska	LOCATION
will	O
decla	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
N	LOCATION
.	LOCATION
Korea	LOCATION
news	O
agency	O
spares	O
no	O
one	O
:	O
''	O
``Running	O
dogs	O
''	O
,	O
imperialist	O
lackeys	O
,	O
''	O
criminal	O
gangs	O
''	O
''	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O
''	O


@FakeUsername	O
Nancy	PERSON
Grace	PERSON
talks	O
about	O
cancer	O
scare	O
:	O
HLN's	O
Nancy	PERSON
Grace	PERSON
announced	O
on	O
her	O
program	O
Monday	O
nig	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
New	O
Palin	O
book	O
has	O
GOP	ORGANIZATION
battle	O
plan	O
:	O
Sarah	PERSON
Palin	PERSON
has	O
yet	O
to	O
formally	O
declare	O
she	O
will	O
run	O
fo	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
No	O
attack	O
on	O
N	LOCATION
.	LOCATION
Korea	LOCATION
.	O


@FakeUsername	O
North	LOCATION
Carolina	LOCATION
community	O
remembers	O
Zahra	PERSON
Baker	PERSON
:	O
North	O
Carolinians	O
hold	O
a	O
candlelight	O
vigil	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Obama's	PERSON
#FakeHashtag	O
Squeeze	O
:	O
Worse	O
than	O
You	O
Know	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Obama's	PERSON
a	O
What	O
?	O
-	O
Joseph	PERSON
Farah	PERSON
http://FakeURL	O


@FakeUsername	O
Officials	O
:	O
U.S.	LOCATION
ca	O
n't	O
expand	O
drone	O
zone	O
:	O
Pakistan	LOCATION
has	O
rejected	O
a	O
U.S.	LOCATION
request	O
to	O
expand	O
dro	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Opinion	O
:	O
Beck's	PERSON
dangerous	O
hit	O
at	O
Soros	PERSON
:	O
Creepy	O
medieval	O
puppets	O
hung	O
from	O
the	O
ceiling	O
on	O
th	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Palestinian	O
girl	O
fights	O
for	O
life	O
:	O
The	O
second	O
Aya	PERSON
abu	PERSON
Mouwais	PERSON
opens	O
her	O
eyes	O
she	O
starts	O
cryi	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Palin	PERSON
e-mail	O
hacker	O
may	O
go	O
to	O
jail	O
:	O
The	O
man	O
convicted	O
of	O
hacking	O
into	O
former	O
Alaska	ORGANIZATION
Gov	ORGANIZATION
.	ORGANIZATION
Sa	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Pastor	O
faces	O
summer	O
trial	O
in	O
sex	O
cases	O
:	O
The	O
prominent	O
Georgia	LOCATION
pastor	O
being	O
sued	O
for	O
sexual	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Pat-down	O
backlash	O
grows	O
during	O
holiday	O
travel	O
rush	O
:	O
The	O
backlash	O
against	O
passenger	O
pat-down	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Peacekeepers	O
attacked	O
in	O
Haiti	LOCATION
cholera	O
outbreak	O
:	O
Violent	O
clashes	O
broke	O
out	O
in	O
two	O
Haiti	O
cit	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Police	O
:	O
Gun-toting	O
student	O
holding	O
hostages	O
at	O
school	O
:	O
A	O
handgun-toting	O
student	O
is	O
holding	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Police	O
:	O
Priest	O
wanted	O
boy	O
accuser	O
dead	O
:	O
A	O
Catholic	O
priest	O
,	O
facing	O
criminal	O
charges	O
and	O
a	O
la	O
.	O
.	O
.	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
prompting	O
an	O
international	O
alarm	O
?	O
And	O
that's	O
somehow	O
cool	O
to	O
do	O
?	O
Nice	O
job	O
,	O
Washington	LOCATION
.	O
Now	O
get	O
your	O
hands	O
off	O
my	O
junk	O
LOL	O


@FakeUsername	O
Publicist	O
shot	O
dead	O
after	O
film	O
premiere	O
:	O
Longtime	O
Hollywood	O
publicist	O
Ronni	PERSON
Chasen	PERSON
died	O
whe	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Qantas	ORGANIZATION
flight	O
makes	O
emergency	O
landing	O
:	O
A	O
Qantas	ORGANIZATION
Airways	ORGANIZATION
flight	O
carrying	O
199	O
passengers	O
was	O
...	O
http://FakeURL	O
#FakeHashtag	O
#FakeHashtag	O


@FakeUsername	O
Roof	O
collapses	O
at	O
Salvation	LOCATION
Army	LOCATION
facility	LOCATION
:	O
