Franklin	B-PER	Franklin	NNP
Raines	I-PER	Raines	NNP
legal	O	legal	JJ
fees	O	fee	NNS
for	O	for	IN
committing	O	commit	VBG
accounting	O	accounting	NN
fraud	O	fraud	NN
at	O	at	IN
Fannie	B-ORG	Fannie	NNP
Mae	I-ORG	Mae	NNP
?	O	,	0
			
@FakeUsername	O	@fakeusername	USR
they	O	they	PRP
are	O	be	VBP
going	O	go	VBG
to	O	to	TO
protest	O	Protest	VB
at	O	at	IN
Elizabeth	B-PER	Elizabeth	NNP
Edwards	I-PER	Edwards	NNP
funeral	O	funeral	NN
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
they	O	they	PRP
are	O	be	VBP
recovering/mourning	O	recovering/mourning	VBG
Leslie	B-PER	Leslie	NNP
Nielsen	I-PER	Nielsen	NNP
:	O	:	:
-LRB-	O	-lrb-	UH
			
@FakeUsername	O	@fakeusername	USR
lol	O	lol	UH
!	O	!	0
Then	O	then	RB
that's	O	that's	VBZ
why	O	why	WRB
I	O	I	PRP
do	O	do	VBP
n't	O	not	RB
remember	O	remember	VB
it	O	it	PRP
well	O	well	RB
,	O	,	,
and	O	and	CC
for	O	for	IN
good	O	good	JJ
reason	O	reason	NN
:	O	:	:
p	O	p	NN
was	O	be	VBD
Lindsay	B-PER	Lindsay	NNP
Lohan	I-PER	Lohan	NNP
in	O	in	IN
it	O	it	PRP
?	O	,	0
			
@FakeUsername	O	@fakeusername	USR
''	O	''	0
''	O	''	''
like	O	like	IN
Scott	B-PER	Scott	NNP
Mills	I-PER	Mills	NNP
said	O	say	VBD
''	O	''	''
,	O	,	,
''	O	''	''
it	O	it	PRP
looked	O	look	VBD
staged	O	stage	VBN
''	O	''	0
''	O	''	''
!!??	O	!!!!	0
''	O	''	''
			
@FakeUsername	O	@fakeusername	USR
@FakeUsername	O	@fakeusername	USR
Why	O	why	WRB
are	O	be	VBP
we	O	we	PRP
paying	O	pay	VBG
for	O	for	IN
Franklin	B-PER	Franklin	NNP
Raines	I-PER	Raines	NNP
legal	O	legal	JJ
fees	O	fee	NNS
for	O	for	IN
committing	O	commit	VBG
accounting	O	accounting	NN
fraud	O	fraud	NN
at	O	at	IN
Fannie	B-ORG	Fannie	NNP
Mae	I-ORG	Mae	NNP
?	O	,	0
			
@FakeUsername	O	@fakeusername	USR
holy	O	holy	UH
fuck	O	fuck	UH
-	O	-	UH
.	O	.	0
-	O	-	:
THEY	O	they	PRP
TURNED	O	turn	VBD
THE	O	the	DT
TVS	O	TVS	NNP
OFF	O	off	RP
.	O	.	0
What	O	what	WP
if	O	if	IN
bieber	B-PER	Bieber	NNP
comes	O	come	VBZ
back	O	back	RB
on	O	on	IN
x_X	O	x_X	X_NNP
NOOO	O	NOOO	UH
it	O	it	PRP
was	O	be	VBD
behind	O	behind	IN
the	O	the	DT
scenes	O	scene	NNS
of	O	of	IN
the	B-MISC	the	DT
golden	I-MISC	golden	JJ
globes	I-MISC	globe	NNS
			
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
hate	O	hate	VBP
Scott	B-PER	Scott	NNP
Norwide	I-PER	Norwide	NNP
			
@FakeUsername	O	@fakeusername	USR
Yes	O	yes	UH
,	O	,	,
4	O	4	CD
.	O	.	0
Screw	O	screw	NNP
Scott	B-PER	Scott	NNP
Norwide	I-PER	Norwide	NNP
!	O	!	0
			
@FakeUsername	O	@fakeusername	USR
FREE	O	FREE	JJ
$	O	$	$
250	O	250	CD
Gift	O	gift	NN
Card	O	card	NN
from	O	from	IN
Victoria's	B-ORG	Victoria's	NNP
Secret	I-ORG	secret	NNP
for	O	for	IN
the	O	the	DT
Holidays	O	Holidays	NNS
!	O	!	0
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
@FakeUsername	O	@fakeusername	USR
Mariah	B-PER	Mariah	NNP
Carey	I-PER	Carey	NNP
has	O	have	VBZ
n't	O	not	RB
been	O	be	VBN
able	O	able	JJ
to	O	to	TO
sing	O	sing	VB
live	O	live	JJ
PROPERLY	O	properly	RB
for	O	for	IN
yeaaaarrrs	O	yeaaaarrr	NNS
now	O	now	RB
.	O	.	0
Let's	O	Let's	VB
not	O	not	RB
say	O	say	VB
its	O	its	PRP$
bc	O	bc	RB
she's	O	she's	VBZ
preggers	O	preggers	NNS
			
@FakeUsername	O	@fakeusername	USR
Successful	O	successful	JJ
people	O	people	NNS
ask	O	ask	VBP
better	O	better	JJ
questions	O	question	NNS
,	O	,	,
and	O	and	CC
as	O	as	IN
a	O	a	DT
result	O	result	NN
,	O	,	,
they	O	they	PRP
get	O	get	VBP
better	O	better	JJ
answers	O	answer	NNS
.	O	.	0
~	O	~	:
Tony	B-PER	Tony	NNP
Robbins	I-PER	Robbins	NNP
traduz	O	traduz	NNP
isto	O	isto	NNP
no	O	No	DT
google	B-ORG	Google	NNP
para	O	para	NN
vc	O	vc	NNP
			
@FakeUsername	O	@fakeusername	USR
@FakeUsername	O	@fakeusername	USR
#FakeHashtag	O	#fakehashtag	HT
PROMOTES	O	promote	VBZ
#FakeHashtag	O	#fakehashtag	HT
@FakeUsername	O	@fakeusername	USR
Richard	B-PER	Richard	NNP
Branson	I-PER	Branson	NNP
talks	O	talk	VBZ
about	O	about	IN
his	O	he	PRP$
new	O	New	JJ
high-speed	O	high-speed	JJ
rail	O	rail	NN
project	O	project	NN
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
Ooo	O	Ooo	UH
a	O	a	DT
bit	O	bit	NN
of	O	of	IN
#FakeHashtag	O	#fakehashtag	HT
and	O	and	CC
#FakeHashtag	O	#fakehashtag	HT
can	O	can	MD
never	O	never	RB
be	O	be	VB
wrong	O	wrong	JJ
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
I'm	O	I'm	VBP
brilliant	O	brilliant	JJ
,	O	,	,
I	O	I	PRP
know	O	know	VBP
!	O	!	0
Now	O	now	RB
that	O	that	DT
will	O	will	MD
be	O	be	VB
$	O	$	$
3,600	O	3,600	CD
...	O	...	:
no	O	No	DT
refundes	O	refunde	NNS
:)	O	:)	UH
			
@FakeUsername	O	@fakeusername	USR
LIVE	O	live	NNP
.	O	.	0
LOVE	O	love	NN
.	O	.	0
LEARN	O	learn	VB
.	O	.	0
Search	O	search	NN
for	O	for	IN
FREE	O	FREE	JJ
and	O	and	CC
contact	O	contact	VB
thousands	O	thousand	NNS
of	O	of	IN
singles	O	singles	NNS
close	O	close	RB
to	O	to	TO
you	O	you	PRP
!	O	!	0
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
It	O	it	PRP
cost	O	cost	VBD
_	O	_	_UH
42	O	42	CD
for	O	for	IN
English	O	English	NNP
shipping	O	ship	NN
.	O	.	0
No	O	No	DT
idea	O	idea	NN
how	O	how	WRB
much	O	much	JJ
that	O	that	IN
is	O	be	VBZ
in	O	in	IN
euros	O	euro	NNS
.	O	.	0
D	O	d	NNP
:	O	:	:
			
@FakeUsername	O	@fakeusername	USR
Well	O	well	UH
just	O	just	RB
for	O	for	IN
your	O	you	PRP$
information	O	information	NN
@FakeUsername	O	@fakeusername	USR
is	O	be	VBZ
not	O	not	RB
Clive	B-PER	Clive	NNP
Owen	I-PER	Owen	NNP
.	O	.	0
It's	O	It's	PRP
not	O	not	RB
even	O	even	RB
a	O	a	DT
verified	O	verify	VBN
account	O	account	NN
.	O	.	0
Celebrities	O	celebrity	NNS
accounts	O	account	NNS
are	O	be	VBP
			
@FakeUsername	O	@fakeusername	USR
Thanks	O	thanks	NNS
for	O	for	IN
organizing	O	organize	VBG
today's	O	today's	NN
brunch	O	brunch	NN
,	O	,	,
choosing	O	choose	VBG
the	O	the	DT
stellar	O	stellar	JJ
location	O	location	NN
,	O	,	,
and	O	and	CC
the	O	the	DT
fine	O	fine	JJ
food/drink	O	food/drink	NN
suggestions	O	suggestion	NNS
!	O	!	0
			
@FakeUsername	O	@fakeusername	USR
st.	B-LOC	St.	NNP
Louis	I-LOC	loui	NNP
population	O	population	NN
bigger	O	bigger	JJR
than	O	than	IN
chicago	B-LOC	Chicago	NNP
???	O	via	0
Lol	O	lol	UH
bro	O	bro	NN
we	O	we	PRP
the	O	the	DT
3rd	O	3rd	JJ
largest	O	largest	JJS
city	O	city	NNP
in	O	in	IN
the	O	the	DT
usa	B-LOC	USA	NNP
			
@FakeUsername	O	@fakeusername	USR
lol	O	lol	UH
dat	O	dat	DT
dvd	O	dvd	NN
hard	O	hard	JJ
to	O	to	TO
get	O	get	VB
a	O	a	DT
hold	O	hold	NN
of	O	of	IN
now	O	now	RB
but	O	but	CC
I	O	I	PRP
got	O	get	VBD
somebody	O	somebody	NN
Dats	O	dat	NNS
go	O	go	VBP
make	O	make	VB
u	O	u	PRP
both	O	both	DT
of	O	of	IN
them	O	they	PRP
for	O	for	IN
me	O	I	PRP
da	O	da	DT
(	O	(	(
cont	O	cont	VBN
)	O	)	)
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
well	O	well	UH
he	O	he	PRP
IS	O	be	VBZ
out	O	out	RP
in	O	in	IN
L.A.	B-LOC	L.A.	NNP
			
@FakeUsername	O	@fakeusername	USR
We	O	we	PRP
engage	O	engage	VBP
in	O	in	IN
the	O	the	DT
NFL	B-ORG	NFL	NNP
daily	O	Daily	JJ
>	O	>	SYM
>	O	>	SYM
>	O	>	SYM
claim	O	claim	NN
http://FakeURL	O	http://fakeurl	URL
and	O	and	CC
get	O	get	VB
MADDEN	O	MADDEN	NNP
NFL	O	NFL	NNP
FOR	O	for	IN
FREE	O	FREE	JJ
!	O	!	0
			
@FakeUsername	O	@fakeusername	USR
nice	O	nice	JJ
web	O	web	NN
page	O	page	NN
!	O	!	0
			
@FakeUsername	O	@fakeusername	USR
lol	O	lol	UH
so	O	so	RB
just	O	just	RB
because	O	because	IN
of	O	of	IN
the	O	the	DT
classes	O	class	NNS
you	O	you	PRP
want	O	want	VBP
to	O	to	TO
be	O	be	VB
a	O	a	DT
journalist	O	journalist	NN
anymore	O	anymore	RB
??	O	at	0
			
@FakeUsername	O	@fakeusername	USR
um	O	um	UH
I	O	I	PRP
wrote	O	write	VBD
Chris	B-PER	Chris	NNP
Henry	I-PER	henry	NNP
dumbass	O	dumbass	NN
			
@FakeUsername	O	@fakeusername	USR
or	O	or	CC
responding	O	respond	VBG
to	O	to	TO
media	O	media	NNS
coverage	O	coverage	NN
-	O	-	:
tail	O	tail	NN
wagging	O	wag	VBG
the	O	the	DT
dog	O	dog	NN
			
@FakeUsername	O	@fakeusername	USR
#FakeHashtag	O	#fakehashtag	HT
#FakeHashtag	O	#fakehashtag	HT
Probe	O	probe	NN
Dr	B-PER	Dr	NNP
K	I-PER	K	NNP
Khare	I-PER	Khare	NNP
in	O	in	IN
UK	B-LOC	UK	NNP
kin	O	kin	NNP
of	O	of	IN
Pooja	B-PER	Pooja	NNP
Khare	I-PER	Khare	NNP
&	O	&	CC
Shalu	B-PER	Shalu	NNP
Jindal-played	I-PER	jindal-played	NNP
key	O	key	JJ
role	O	role	NN
as	O	as	IN
UK	B-LOC	UK	NNP
puppet	O	puppet	NN
.	O	.	0
Arrest	O	arrest	NNP
Sunita	B-PER	Sunita	NNP
Khare	I-PER	Khare	NNP
sis	O	sis	NN
of	O	of	IN
SPillay	B-PER	SPillay	NNP
			
@FakeUsername	O	@fakeusername	USR
LIVE	O	live	NNP
.	O	.	0
LOVE	O	love	NN
.	O	.	0
LEARN	O	learn	VB
.	O	.	0
Search	O	search	NN
for	O	for	IN
FREE	O	FREE	JJ
and	O	and	CC
contact	O	contact	NN
1000's	O	1000's	NNS
of	O	of	IN
singles	O	singles	NNS
nearby	O	nearby	RB
you	O	you	PRP
!	O	!	0
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
.	O	.	0
Hi	O	hi	UH
i	O	I	PRP
just	O	just	RB
got	O	get	VBD
a	O	a	DT
mail	O	mail	NN
from	O	from	IN
;	O	;	:
Iris	B-PER	Iris	NNP
Gueller	I-PER	Gueller	NNP
.	O	.	0
Who	O	who	WP
works	O	work	VBZ
with	O	with	IN
#FakeHashtag	O	#fakehashtag	HT
.	O	.	0
Thank	O	thank	VB
you	O	you	PRP
for	O	for	IN
the	O	the	DT
whitepaper	O	whitepaper	NN
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
Lol	O	lol	UH
.	O	.	0
Do	O	do	VB
n't	O	not	RB
mind	O	mind	VB
@FakeUsername	O	@fakeusername	USR
she	O	she	PRP
tried	O	try	VBD
to	O	to	TO
put	O	put	VB
down	O	down	RP
Michelle	B-PER	Michelle	NNP
Obama	I-PER	Obama	NNP
.	O	.	0
Quite	O	quite	RB
comical	O	comical	JJ
.	O	.	0
.	O	.	0
#FakeHashtag	O	#fakehashtag	HT
			
@FakeUsername	O	@fakeusername	USR
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Thanks	O	thanks	NNS
Facebook	B-ORG	facebook	NNP
Fans	O	fan	NNS
for	O	for	IN
this	O	this	DT
old	O	Old	JJ
school	O	school	NN
#FakeHashtag	O	#fakehashtag	HT
pic	O	pic	NN
of	O	of	IN
Cris	B-PER	Cris	NNP
Collinsworth	I-PER	Collinsworth	NNP
.	O	.	0
11	O	11	CD
/	O	/	CC
8/1981	O	8/1981	CD
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
How	O	how	WRB
come	O	come	VB
I	O	I	PRP
did	O	do	VBD
not	O	not	RB
think	O	think	VB
of	O	of	IN
that	O	that	DT
?	O	,	0
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
Betty	B-PER	Betty	NNP
White	I-PER	WHITE	NNP
;)	O	;)	UH
			
@FakeUsername	O	@fakeusername	USR
Betty	B-PER	Betty	NNP
white	I-PER	WHITE	NNP
on	O	on	IN
top	O	top	NN
of	O	of	IN
the	O	the	DT
pyramid	O	pyramid	NN
and	O	and	CC
doing	O	do	VBG
high	O	high	JJ
jumps	O	jump	NNS
lol	O	lol	UH
			
@FakeUsername	O	@fakeusername	USR
yeh	O	yeh	UH
that	O	that	DT
was	O	be	VBD
pretty	O	pretty	RB
awful	O	awful	JJ
!	O	!	0
Go	O	go	VB
jets	B-ORG	jet	NNS
!	O	!	0
need	O	need	VB
Sanchez	B-PER	Sanchez	NNP
to	O	to	TO
bring	O	bring	VB
his	O	he	PRP$
A-game	O	a-game	NN
tonight	O	Tonight	NN
in	O	in	IN
pittsburgh	B-LOC	pittsburgh	NNP
#FakeHashtag	O	#fakehashtag	HT
			
@FakeUsername	O	@fakeusername	USR
Can	O	can	MD
i	O	I	PRP
have	O	have	VBP
a	O	a	DT
goodnight	O	goodnight	NN
tweet	O	tweet	NN
or	O	or	CC
follow	O	follow	VB
pleasee	O	pleasee	VBP
;)	O	;)	UH
Love	O	love	VB
u	O	u	PRP
loads	O	load	NNS
&	O	&	CC
whens	O	when	VBZ
the	O	the	DT
next	O	next	JJ
time	O	time	NN
your	O	you	PRP$
going	O	go	VBG
to	O	to	TO
leeds	B-LOC	leed	NNP
or	O	or	CC
sheffield	B-LOC	sheffield	NNP
x	O	x	UH
x	O	x	UH
x	O	x	UH
			
@FakeUsername	O	@fakeusername	USR
be	O	be	VB
glad	O	glad	JJ
it's	O	it's	VBZ
just	O	just	RB
now	O	now	RB
sucking	O	suck	VBG
for	O	for	IN
you	O	you	PRP
.	O	.	0
It's	O	It's	PRP
been	O	be	VBN
that	O	that	DT
way	O	way	NN
for	O	for	IN
me	O	I	PRP
since	O	since	IN
...	O	...	:
Augusttt	O	Augusttt	UH
.	O	.	0
Haha	O	haha	UH
			
@FakeUsername	O	@fakeusername	USR
south	B-LOC	South	NNP
Africa	I-LOC	Africa	NNP
??	O	at	0
U	O	u	PRP
there	O	there	RB
??	O	at	0
			
@FakeUsername	O	@fakeusername	USR
http://FakeURL	O	http://fakeurl	URL
Check	O	check	VB
this	O	this	DT
out	O	out	RP
!	O	!	0
I	O	I	PRP
wrote	O	write	VBD
a	O	a	DT
song	O	song	NN
,	O	,	,
and	O	and	CC
i	O	I	PRP
really	O	really	RB
want	O	want	VB
your	O	you	PRP$
opinion	O	opinion	NN
please	O	please	VB
?	O	,	0
xo	O	xo	UH
			
@FakeUsername	O	@fakeusername	USR
they	O	they	PRP
should	O	should	MD
push	O	push	VB
back	O	back	RB
the	B-MISC	the	DT
super	I-MISC	super	JJ
bowl	I-MISC	bowl	NN
to	O	to	TO
WPPI	O	WPPI	NNP
.	O	.	0
that	O	that	DT
would	O	would	MD
be	O	be	VB
a	O	a	DT
party	O	Party	NN
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
The	O	the	DT
Packers	B-ORG	Packers	NNP
are	O	be	VBP
Super	B-MISC	super	NNP
Bowl-bound	I-MISC	Bowl-bound	NNP
.	O	.	0
The	O	the	DT
party	O	Party	NN
can	O	can	MD
now	O	now	RB
begin	O	begin	VB
!	O	!	0
#FakeHashtag	O	#fakehashtag	HT
			
@FakeUsername	O	@fakeusername	USR
unless	O	unless	IN
they	O	they	PRP
live	O	live	VBP
in	O	in	IN
Florida	B-LOC	Florida	NNP
and	O	and	CC
were	O	be	VBD
around	O	around	RB
with	O	with	IN
Rudolph	B-PER	Rudolph	NNP
Valentino	I-PER	Valentino	NNP
:	O	:	:
-)	O	-)	UH
			
@FakeUsername	O	@fakeusername	USR
GARBAGE	O	garbage	NN
PAIL	O	PAIL	NNP
KID	O	kid	NNP
IN	O	in	IN
THE	O	the	DT
FACE	O	face	NN
!!!!	O	!!!!	0
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
I'm	O	I'm	VBP
sure	O	sure	JJ
there's	O	there's	VBZ
quite	O	quite	RB
a	O	a	DT
few	O	few	JJ
people	O	people	NNS
from	O	from	IN
southampton	B-LOC	southampton	NNP
who	O	who	WP
follow	O	follow	VBP
you	O	you	PRP
on	O	on	IN
here	O	here	RB
...	O	...	:
me	O	I	PRP
being	O	be	VBG
one	O	one	CD
of	O	of	IN
them	O	they	PRP
:)	O	:)	UH
			
@FakeUsername	O	@fakeusername	USR
they	O	they	PRP
need	O	need	VBP
the	O	the	DT
Rome	B-LOC	Rome	NNP
offensive	O	offensive	NN
package	O	package	NN
in	O	in	IN
this	O	this	DT
game	O	game	NN
			
@FakeUsername	O	@fakeusername	USR
That	O	that	DT
last	O	last	JJ
tweet	O	tweet	NN
was	O	be	VBD
major	O	Major	JJ
failure	O	failure	NN
.	O	.	0
Haha	O	haha	UH
			
@FakeUsername	O	@fakeusername	USR
is	O	be	VBZ
that	O	that	DT
Tennessee	B-LOC	Tennessee	NNP
sentence	O	sentence	NN
construction	O	construction	NN
?	O	,	0
			
@FakeUsername	O	@fakeusername	USR
...	O	...	:
unless	O	unless	IN
you	O	you	PRP
'	O	'	''
re	O	be	NN
Jay	B-PER	Jay	NNP
Cutler	I-PER	Cutler	NNP
.	O	.	0
Then	O	then	RB
you	O	you	PRP
just	O	just	RB
pull	O	pull	VBP
yourself	O	yourself	PRP
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
Amazin	O	Amazin	NNP
this	O	this	DT
music	O	music	NN
clip	O	clip	NN
,	O	,	,
SO	O	so	RB
COOL	O	cool	JJ
o	O	o	NN
:	O	:	:
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
this	O	this	DT
song	O	song	NN
warms	O	warm	VBD
my	O	my	PRP$
heart	O	heart	NN
!	O	!	0
THANK	O	thank	VB
YOU	O	you	PRP
!	O	!	0
RETWEET	O	RETWEET	RT
IF	O	if	IN
YOU	O	you	PRP
AGREE	O	agree	VBP
!	O	!	0
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
Do	O	do	VBP
n't	O	not	RB
mess	O	mess	VB
up	O	up	RP
with	O	with	IN
my	O	my	PRP$
Beliebers	O	Beliebers	NN
,	O	,	,
they	O	they	PRP
are	O	be	VBP
more	O	more	RBR
frightening	O	frightening	JJ
then	O	then	RB
an	O	a	DT
army	O	Army	NN
.	O	.	0
-Justin	O	-Justin	NNP
D	I-PER	d	NNP
Bieber	I-PER	Bieber	NNP
quote	O	quote	NN
of	O	of	IN
the	O	the	DT
day	O	day	NN
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
hy	O	hy	UH
you	O	you	PRP
are	O	be	VBP
the	O	the	DT
best	O	best	JJS
...!!	O	...!!	NN
thnx	O	thnx	NNS
you	O	you	PRP
want	O	want	VBP
come	O	come	VB
in	O	in	IN
indonesia	B-LOC	indonesia	NN
...	O	...	:
.	O	.	0
lol	O	lol	UH
			
@FakeUsername	O	@fakeusername	USR
You	O	you	PRP
say	O	say	VBP
that	O	that	IN
dreams	O	dream	NNS
come	O	come	VBP
true	O	true	JJ
...	O	...	:
so	O	so	RB
please	O	please	VB
make	O	make	VB
mine	O	mine	PRP
true	O	true	JJ
...	O	...	:
Follow	O	follow	VB
Me	O	I	PRP
:)	O	:)	UH
or	O	or	CC
come	O	come	VB
to	O	to	TO
URUGUAY	B-LOC	URUGUAY	NNP
?	O	,	0
34	O	34	CD
			
@FakeUsername	O	@fakeusername	USR
Read	O	read	VB
your	O	you	PRP$
tweet	O	tweet	NN
and	O	and	CC
figured	O	figure	VBD
you	O	you	PRP
would	O	would	MD
want	O	want	VB
the	O	the	DT
Grenade	O	Grenade	NN
ringtone	O	ringtone	NN
too	O	too	RB
http://FakeURL	O	http://fakeurl	URL
			
@FakeUsername	O	@fakeusername	USR
Did	O	do	VBD
U	O	u	PRP
know	O	know	VBP
we	O	we	PRP
are	O	be	VBP
paying	O	pay	VBG
Franklin	B-PER	Franklin	NNP
Raines	I-PER	Raines	NNP
legal	O	legal	JJ
fees	O	fee	NNS
for	O	for	IN
committing	O	commit	VBG
accounting	O	accounting	NN
fraud	O	fraud	NN
at	O	at	IN
Fannie	B-ORG	Fannie	NNP
Mae	I-ORG	Mae	NNP
Katie	I-ORG	Katie	NNP
?	O	,	0
I	O	I	PRP
got	O	get	VBD
proof	O	proof	NN
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
just	O	just	RB
because	O	because	IN
they	O	they	PRP
'	O	'	''
re	O	be	NN
busy	O	busy	JJ
during	O	during	IN
weekdays	O	weekday	NNS
.	O	.	0
.	O	.	0
owning	O	own	VBG
a	O	a	DT
smartphone	O	smartphone	NN
is	O	be	VBZ
the	O	the	DT
sexiest	O	sexiest	JJS
solution	O	solution	NN
to	O	to	TO
read	O	read	VB
'	O	'	''
em	O	em	PRP
instantly	O	instantly	RB
;	O	;	:
-))	O	-))	UH
			
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
would	O	would	MD
love	O	love	VB
to	O	to	TO
see	O	see	VB
LT	O	lt	NNP
win	O	win	NNP
a	O	a	DT
SB	B-MISC	sb	NNP
...	O	...	:
also	O	also	RB
,	O	,	,
love	O	love	VB
Rex	B-PER	rex	NNP
Ryan	I-PER	Ryan	NNP
.	O	.	0
Not	O	not	RB
on	O	on	IN
any	O	any	DT
bandwagons	O	bandwagon	NNS
...	O	...	:
still	O	still	RB
love	O	love	VBP
my	O	my	PRP$
`Boys	O	`Boys	NNS
.	O	.	0
We	O	we	PRP
'	O	'	''
ll	O	ll	MD
be	O	be	VB
back	O	back	RB
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
Merry	O	Merry	NNP
Crhistmas	O	Crhistmas	NNP
to	O	to	TO
you	O	you	PRP
dear	O	dear	JJ
friend	O	friend	NN
xxx	O	xxx	UH
			
@FakeUsername	O	@fakeusername	USR
GO	O	go	VB
KYLE	B-PER	kyle	NNP
!!!	O	!!!	0
Hope	O	hope	VBP
it	O	it	PRP
went	O	go	VBD
well	O	well	RB
:)	O	:)	UH
			
@FakeUsername	O	@fakeusername	USR
It	O	it	PRP
was	O	be	VBD
my	O	my	PRP$
pleasure	O	pleasure	NN
.	O	.	0
I	O	I	PRP
hope/trust	O	hope/trust	VBP
that	O	that	IN
you	O	you	PRP
are	O	be	VBP
having	O	have	VBG
a	O	a	DT
great	O	great	JJ
week	O	week	NN
!	O	!	0
			
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
appreciate	O	appreciate	VBP
that	O	that	DT
gorgeous	O	gorgeous	JJ
,	O	,	,
good	O	good	JJ
game	O	game	NN
~	O	~	:
e-handshake	O	e-handshake	NN
			
@FakeUsername	O	@fakeusername	USR
do	O	do	VBP
you	O	you	PRP
think	O	think	VBP
we	O	we	PRP
will	O	will	MD
b	O	b	VB
seein	O	seein	VBG
yall	O	yall	PRP
in	O	in	IN
the	O	the	DT
super	B-MISC	super	JJ
bowl	I-MISC	bowl	NN
			
@FakeUsername	O	@fakeusername	USR
@FakeUsername	O	@fakeusername	USR
Carlow	O	Carlow	NNP
,	O	,	,
yes	O	yes	UH
that	O	that	DT
sounds	O	sound	VBZ
familiar	O	familiar	JJ
.	O	.	0
TK	O	tk	NNP
lemonade	O	lemonade	NN
and	O	and	CC
Perri	O	Perri	NNP
crisps	O	crisp	NNS
(	O	(	(
or	O	or	CC
Tayto	B-ORG	Tayto	NNP
,	O	,	,
King)	B-ORG	King)	NNP
!	O	!	0
As	O	as	IN
kids	O	kid	NNS
all	O	all	DT
thought	O	Thought	VBD
King	O	King	NNP
were	O	be	VBD
best	O	best	JJ
			
@FakeUsername	O	@fakeusername	USR
We	O	we	PRP
engage	O	engage	VBP
in	O	in	IN
the	O	the	DT
game	O	game	NN
very	O	very	RB
much	O	much	JJ
>	O	>	SYM
>	O	>	SYM
>	O	>	SYM
go	O	go	VB
to	O	to	TO
http://FakeURL	O	http://fakeurl	URL
and	O	and	CC
get	O	get	VB
MADDEN	O	MADDEN	NNP
NFL	B-MISC	NFL	NNP
for	O	for	IN
0	O	0	CD
$	O	$	$
!	O	!	0
			
@FakeUsername	O	@fakeusername	USR
Yeah	O	yeah	UH
the	O	the	DT
syntax	O	syntax	NN
is	O	be	VBZ
a	O	a	DT
bit	O	bit	NN
awkward	O	awkward	JJ
,	O	,	,
,,	O	,,	''
but	O	but	CC
I	O	I	PRP
like	O	like	VBP
to	O	to	TO
think	O	think	VB
of	O	of	IN
it	O	it	PRP
as	O	as	IN
really	O	really	RB
what	O	what	WP
Java	B-MISC	Java	NNP
should	O	should	MD
'	O	'	''
ve	O	ve	NN
been	O	be	VBN
and	O	and	CC
that	O	that	DT
makes	O	make	VBZ
it	O	it	PRP
a	O	a	DT
little	O	little	JJ
easier	O	easier	JJR
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
.	O	.	0
Sir	O	Sir	NNP
Yes	O	yes	UH
Sir	O	Sir	NNP
.	O	.	0
Roger	B-PER	Roger	NNP
that	O	that	IN
Boss	O	Boss	NN
.	O	.	0
			
@FakeUsername	O	@fakeusername	USR
that	O	that	DT
has	O	have	VBZ
to	O	to	TO
be	O	be	VB
THE	O	the	DT
party	O	Party	NN
,	O	,	,
my	O	my	PRP$
friend	O	friend	NN
Holly	B-PER	Holly	NNP
was	O	be	VBD
also	O	also	RB
there	O	there	RB
,	O	,	,
wish	O	wish	VBP
I	O	I	PRP
was	O	be	VBD
able	O	able	JJ
to	O	to	TO
of	O	of	IN
attended	O	attend	VBD
Colin	B-PER	Colin	NNP
Cowie	I-PER	Cowie	NNP
did	O	do	VBD
it	O	it	PRP
again	O	again	RB
,	O	,	,
Fab	O	Fab	NNP
			
@FakeUsername	O	@fakeusername	USR
Professor	O	Professor	NN
Spicy	O	Spicy	JJ
Pickle	O	Pickle	NN
...	O	...	:
I	O	I	PRP
'	O	'	''
ll	O	ll	MD
bring	O	bring	VB
the	O	the	DT
ruler	O	ruler	NN
.	O	.	0
